date,atm_id,area,weather,major_event,twenty_dollar_bills_withdrawn,fifty_dollar_bills_withdrawn,hundred_dollar_bills_withdrawn
2023-01-21,LM-ATM-001,Battery Park,cloudy,None,60,40,24
2023-01-21,LM-ATM-002,Wall Street,cloudy,None,85,28,12
2023-01-21,LM-ATM-003,Broad Street,cloudy,None,68,26,9
2023-01-21,LM-ATM-004,Fulton Center,cloudy,None,66,35,20
2023-01-21,LM-ATM-005,South Street Seaport,cloudy,None,61,46,27
2023-01-21,LM-ATM-006,Tribeca,cloudy,None,62,29,13
2023-01-21,LM-ATM-007,City Hall,cloudy,None,54,24,12
2023-01-21,LM-ATM-008,Chinatown,cloudy,None,53,30,16
2023-01-21,LM-ATM-009,Little Italy,cloudy,None,61,40,23
2023-01-21,LM-ATM-010,SoHo Broadway,cloudy,None,72,57,34
2023-01-21,LM-ATM-011,NoLiTa,cloudy,None,47,39,21
2023-01-21,LM-ATM-012,Canal Street,cloudy,None,62,37,24
2023-01-21,LM-ATM-013,World Trade Center,cloudy,None,83,36,19
2023-01-21,LM-ATM-014,Brookfield Place,cloudy,None,96,45,21
2023-01-21,LM-ATM-015,Bowling Green,cloudy,None,58,28,17
2023-01-21,LM-ATM-016,Staten Ferry Terminal,cloudy,None,59,41,25
2023-01-21,LM-ATM-017,Essex Market,cloudy,None,67,39,21
2023-01-21,LM-ATM-018,Houston Street,cloudy,None,50,35,21
2023-01-21,LM-ATM-019,Delancey Street,cloudy,None,57,39,22
2023-01-21,LM-ATM-020,Pier 17,cloudy,None,41,33,21
2023-01-22,LM-ATM-001,Battery Park,clear,None,77,46,24
2023-01-22,LM-ATM-002,Wall Street,clear,None,77,21,8
2023-01-22,LM-ATM-003,Broad Street,clear,None,74,31,10
2023-01-22,LM-ATM-004,Fulton Center,clear,None,105,52,29
2023-01-22,LM-ATM-005,South Street Seaport,clear,None,61,49,28
2023-01-22,LM-ATM-006,Tribeca,clear,None,60,30,13
2023-01-22,LM-ATM-007,City Hall,clear,None,54,25,14
2023-01-22,LM-ATM-008,Chinatown,clear,None,85,45,26
2023-01-22,LM-ATM-009,Little Italy,clear,None,61,37,25
2023-01-22,LM-ATM-010,SoHo Broadway,clear,None,63,47,31
2023-01-22,LM-ATM-011,NoLiTa,clear,None,55,41,23
2023-01-22,LM-ATM-012,Canal Street,clear,None,62,36,21
2023-01-22,LM-ATM-013,World Trade Center,clear,None,94,39,25
2023-01-22,LM-ATM-014,Brookfield Place,clear,None,88,41,22
2023-01-22,LM-ATM-015,Bowling Green,clear,None,63,31,18
2023-01-22,LM-ATM-016,Staten Ferry Terminal,clear,None,60,46,27
2023-01-22,LM-ATM-017,Essex Market,clear,None,67,41,22
2023-01-22,LM-ATM-018,Houston Street,clear,None,49,37,19
2023-01-22,LM-ATM-019,Delancey Street,clear,None,56,36,19
2023-01-22,LM-ATM-020,Pier 17,clear,None,69,57,39
2023-01-23,LM-ATM-001,Battery Park,cloudy,None,56,30,19
2023-01-23,LM-ATM-002,Wall Street,cloudy,None,108,27,13
2023-01-23,LM-ATM-003,Broad Street,cloudy,None,104,26,11
2023-01-23,LM-ATM-004,Fulton Center,cloudy,None,93,40,22
2023-01-23,LM-ATM-005,South Street Seaport,cloudy,None,65,42,27
2023-01-23,LM-ATM-006,Tribeca,cloudy,None,65,23,12
2023-01-23,LM-ATM-007,City Hall,cloudy,None,83,30,16
2023-01-23,LM-ATM-008,Chinatown,cloudy,None,64,33,19
2023-01-23,LM-ATM-009,Little Italy,cloudy,None,58,33,20
2023-01-23,LM-ATM-010,SoHo Broadway,cloudy,None,56,40,23
2023-01-23,LM-ATM-011,NoLiTa,cloudy,None,42,27,16
2023-01-23,LM-ATM-012,Canal Street,cloudy,None,84,44,27
2023-01-23,LM-ATM-013,World Trade Center,cloudy,None,87,37,20
2023-01-23,LM-ATM-014,Brookfield Place,cloudy,None,102,40,20
2023-01-23,LM-ATM-015,Bowling Green,cloudy,None,80,29,20
2023-01-23,LM-ATM-016,Staten Ferry Terminal,cloudy,None,56,36,21
2023-01-23,LM-ATM-017,Essex Market,cloudy,None,65,33,18
2023-01-23,LM-ATM-018,Houston Street,cloudy,None,67,36,21
2023-01-23,LM-ATM-019,Delancey Street,cloudy,None,55,27,15
2023-01-23,LM-ATM-020,Pier 17,cloudy,None,56,41,25
2023-01-24,LM-ATM-001,Battery Park,rain,None,45,29,18
2023-01-24,LM-ATM-002,Wall Street,rain,None,114,29,13
2023-01-24,LM-ATM-003,Broad Street,rain,None,89,24,12
2023-01-24,LM-ATM-004,Fulton Center,rain,None,67,27,16
2023-01-24,LM-ATM-005,South Street Seaport,rain,None,46,32,21
2023-01-24,LM-ATM-006,Tribeca,rain,None,66,23,13
2023-01-24,LM-ATM-007,City Hall,rain,None,75,30,18
2023-01-24,LM-ATM-008,Chinatown,rain,None,64,31,16
2023-01-24,LM-ATM-009,Little Italy,rain,None,65,40,26
2023-01-24,LM-ATM-010,SoHo Broadway,rain,None,62,46,28
2023-01-24,LM-ATM-011,NoLiTa,rain,None,46,34,18
2023-01-24,LM-ATM-012,Canal Street,rain,None,81,44,25
2023-01-24,LM-ATM-013,World Trade Center,rain,None,80,28,18
2023-01-24,LM-ATM-014,Brookfield Place,rain,None,88,32,20
2023-01-24,LM-ATM-015,Bowling Green,rain,None,67,28,15
2023-01-24,LM-ATM-016,Staten Ferry Terminal,rain,None,61,41,25
2023-01-24,LM-ATM-017,Essex Market,rain,None,62,31,17
2023-01-24,LM-ATM-018,Houston Street,rain,None,66,37,21
2023-01-24,LM-ATM-019,Delancey Street,rain,None,53,26,16
2023-01-24,LM-ATM-020,Pier 17,rain,None,52,33,22
2023-01-25,LM-ATM-001,Battery Park,clear,None,78,38,25
2023-01-25,LM-ATM-002,Wall Street,clear,None,127,31,17
2023-01-25,LM-ATM-003,Broad Street,clear,None,102,23,13
2023-01-25,LM-ATM-004,Fulton Center,clear,None,106,39,27
2023-01-25,LM-ATM-005,South Street Seaport,clear,None,69,43,27
2023-01-25,LM-ATM-006,Tribeca,clear,None,86,33,15
2023-01-25,LM-ATM-007,City Hall,clear,None,82,25,17
2023-01-25,LM-ATM-008,Chinatown,clear,None,62,33,18
2023-01-25,LM-ATM-009,Little Italy,clear,None,51,32,15
2023-01-25,LM-ATM-010,SoHo Broadway,clear,None,68,55,38
2023-01-25,LM-ATM-011,NoLiTa,clear,None,52,28,18
2023-01-25,LM-ATM-012,Canal Street,clear,None,79,37,22
2023-01-25,LM-ATM-013,World Trade Center,clear,None,106,30,21
2023-01-25,LM-ATM-014,Brookfield Place,clear,None,114,40,21
2023-01-25,LM-ATM-015,Bowling Green,clear,None,106,43,24
2023-01-25,LM-ATM-016,Staten Ferry Terminal,clear,None,65,45,24
2023-01-25,LM-ATM-017,Essex Market,clear,None,59,31,18
2023-01-25,LM-ATM-018,Houston Street,clear,None,74,42,21
2023-01-25,LM-ATM-019,Delancey Street,clear,None,63,30,18
2023-01-25,LM-ATM-020,Pier 17,clear,None,62,53,33
2023-01-26,LM-ATM-001,Battery Park,clear,None,74,47,25
2023-01-26,LM-ATM-002,Wall Street,clear,None,98,26,9
2023-01-26,LM-ATM-003,Broad Street,clear,None,130,33,16
2023-01-26,LM-ATM-004,Fulton Center,clear,None,74,31,16
2023-01-26,LM-ATM-005,South Street Seaport,clear,None,74,48,31
2023-01-26,LM-ATM-006,Tribeca,clear,None,53,21,10
2023-01-26,LM-ATM-007,City Hall,clear,None,66,24,12
2023-01-26,LM-ATM-008,Chinatown,clear,None,89,37,22
2023-01-26,LM-ATM-009,Little Italy,clear,None,64,39,23
2023-01-26,LM-ATM-010,SoHo Broadway,clear,None,76,53,36
2023-01-26,LM-ATM-011,NoLiTa,clear,None,68,34,23
2023-01-26,LM-ATM-012,Canal Street,clear,None,86,43,29
2023-01-26,LM-ATM-013,World Trade Center,clear,None,112,33,24
2023-01-26,LM-ATM-014,Brookfield Place,clear,None,97,33,17
2023-01-26,LM-ATM-015,Bowling Green,clear,None,92,34,20
2023-01-26,LM-ATM-016,Staten Ferry Terminal,clear,None,79,52,30
2023-01-26,LM-ATM-017,Essex Market,clear,None,75,38,20
2023-01-26,LM-ATM-018,Houston Street,clear,None,62,33,20
2023-01-26,LM-ATM-019,Delancey Street,clear,None,68,35,19
2023-01-26,LM-ATM-020,Pier 17,clear,None,69,49,34
2023-01-27,LM-ATM-001,Battery Park,cloudy,None,51,34,19
2023-01-27,LM-ATM-002,Wall Street,cloudy,None,130,30,14
2023-01-27,LM-ATM-003,Broad Street,cloudy,None,103,25,11
2023-01-27,LM-ATM-004,Fulton Center,cloudy,None,97,44,23
2023-01-27,LM-ATM-005,South Street Seaport,cloudy,None,57,39,22
2023-01-27,LM-ATM-006,Tribeca,cloudy,None,58,22,10
2023-01-27,LM-ATM-007,City Hall,cloudy,None,69,24,15
2023-01-27,LM-ATM-008,Chinatown,cloudy,None,78,37,21
2023-01-27,LM-ATM-009,Little Italy,cloudy,None,57,37,21
2023-01-27,LM-ATM-010,SoHo Broadway,cloudy,None,75,60,35
2023-01-27,LM-ATM-011,NoLiTa,cloudy,None,48,31,19
2023-01-27,LM-ATM-012,Canal Street,cloudy,None,74,35,22
2023-01-27,LM-ATM-013,World Trade Center,cloudy,None,98,37,21
2023-01-27,LM-ATM-014,Brookfield Place,cloudy,None,103,39,19
2023-01-27,LM-ATM-015,Bowling Green,cloudy,None,75,35,19
2023-01-27,LM-ATM-016,Staten Ferry Terminal,cloudy,None,62,41,24
2023-01-27,LM-ATM-017,Essex Market,cloudy,None,63,38,19
2023-01-27,LM-ATM-018,Houston Street,cloudy,None,62,31,19
2023-01-27,LM-ATM-019,Delancey Street,cloudy,None,61,33,17
2023-01-27,LM-ATM-020,Pier 17,cloudy,None,49,39,21
2023-01-28,LM-ATM-001,Battery Park,clear,None,59,41,21
2023-01-28,LM-ATM-002,Wall Street,clear,None,74,24,11
2023-01-28,LM-ATM-003,Broad Street,clear,None,88,28,12
2023-01-28,LM-ATM-004,Fulton Center,clear,None,86,45,24
2023-01-28,LM-ATM-005,South Street Seaport,clear,None,45,37,21
2023-01-28,LM-ATM-006,Tribeca,clear,None,66,30,14
2023-01-28,LM-ATM-007,City Hall,clear,None,69,32,19
2023-01-28,LM-ATM-008,Chinatown,clear,None,54,27,15
2023-01-28,LM-ATM-009,Little Italy,clear,None,55,39,23
2023-01-28,LM-ATM-010,SoHo Broadway,clear,None,67,50,33
2023-01-28,LM-ATM-011,NoLiTa,clear,None,49,40,20
2023-01-28,LM-ATM-012,Canal Street,clear,None,77,45,27
2023-01-28,LM-ATM-013,World Trade Center,clear,None,102,46,23
2023-01-28,LM-ATM-014,Brookfield Place,clear,None,109,44,23
2023-01-28,LM-ATM-015,Bowling Green,clear,None,76,38,19
2023-01-28,LM-ATM-016,Staten Ferry Terminal,clear,None,64,46,27
2023-01-28,LM-ATM-017,Essex Market,clear,None,57,39,20
2023-01-28,LM-ATM-018,Houston Street,clear,None,64,44,26
2023-01-28,LM-ATM-019,Delancey Street,clear,None,67,42,22
2023-01-28,LM-ATM-020,Pier 17,clear,None,77,65,38
2023-01-29,LM-ATM-001,Battery Park,clear,None,58,35,23
2023-01-29,LM-ATM-002,Wall Street,clear,None,87,26,10
2023-01-29,LM-ATM-003,Broad Street,clear,None,64,21,11
2023-01-29,LM-ATM-004,Fulton Center,clear,None,84,45,23
2023-01-29,LM-ATM-005,South Street Seaport,clear,None,56,47,26
2023-01-29,LM-ATM-006,Tribeca,clear,None,62,25,13
2023-01-29,LM-ATM-007,City Hall,clear,None,69,30,18
2023-01-29,LM-ATM-008,Chinatown,clear,None,83,46,24
2023-01-29,LM-ATM-009,Little Italy,clear,None,68,47,26
2023-01-29,LM-ATM-010,SoHo Broadway,clear,None,65,52,35
2023-01-29,LM-ATM-011,NoLiTa,clear,None,41,28,16
2023-01-29,LM-ATM-012,Canal Street,clear,None,72,44,26
2023-01-29,LM-ATM-013,World Trade Center,clear,None,79,32,18
2023-01-29,LM-ATM-014,Brookfield Place,clear,None,97,39,23
2023-01-29,LM-ATM-015,Bowling Green,clear,None,63,32,17
2023-01-29,LM-ATM-016,Staten Ferry Terminal,clear,None,54,41,26
2023-01-29,LM-ATM-017,Essex Market,clear,None,74,42,22
2023-01-29,LM-ATM-018,Houston Street,clear,None,71,45,26
2023-01-29,LM-ATM-019,Delancey Street,clear,None,56,34,21
2023-01-29,LM-ATM-020,Pier 17,clear,None,57,43,31
2023-01-30,LM-ATM-001,Battery Park,clear,None,63,33,21
2023-01-30,LM-ATM-002,Wall Street,clear,None,107,30,13
2023-01-30,LM-ATM-003,Broad Street,clear,None,107,30,19
2023-01-30,LM-ATM-004,Fulton Center,clear,None,97,42,27
2023-01-30,LM-ATM-005,South Street Seaport,clear,None,70,50,32
2023-01-30,LM-ATM-006,Tribeca,clear,None,68,28,16
2023-01-30,LM-ATM-007,City Hall,clear,None,82,30,13
2023-01-30,LM-ATM-008,Chinatown,clear,None,72,41,21
2023-01-30,LM-ATM-009,Little Italy,clear,None,54,28,18
2023-01-30,LM-ATM-010,SoHo Broadway,clear,None,60,43,23
2023-01-30,LM-ATM-011,NoLiTa,clear,None,53,37,20
2023-01-30,LM-ATM-012,Canal Street,clear,None,90,40,28
2023-01-30,LM-ATM-013,World Trade Center,clear,None,108,38,22
2023-01-30,LM-ATM-014,Brookfield Place,clear,None,109,35,21
2023-01-30,LM-ATM-015,Bowling Green,clear,None,73,35,18
2023-01-30,LM-ATM-016,Staten Ferry Terminal,clear,None,67,43,24
2023-01-30,LM-ATM-017,Essex Market,clear,None,67,31,18
2023-01-30,LM-ATM-018,Houston Street,clear,None,65,29,21
2023-01-30,LM-ATM-019,Delancey Street,clear,None,65,32,18
2023-01-30,LM-ATM-020,Pier 17,clear,None,57,43,26
2023-01-31,LM-ATM-001,Battery Park,rain,None,52,33,21
2023-01-31,LM-ATM-002,Wall Street,rain,None,75,14,8
2023-01-31,LM-ATM-003,Broad Street,rain,None,72,19,7
2023-01-31,LM-ATM-004,Fulton Center,rain,None,77,35,18
2023-01-31,LM-ATM-005,South Street Seaport,rain,None,61,44,27
2023-01-31,LM-ATM-006,Tribeca,rain,None,76,27,15
2023-01-31,LM-ATM-007,City Hall,rain,None,47,21,11
2023-01-31,LM-ATM-008,Chinatown,rain,None,67,34,18
2023-01-31,LM-ATM-009,Little Italy,rain,None,46,29,18
2023-01-31,LM-ATM-010,SoHo Broadway,rain,None,55,39,26
2023-01-31,LM-ATM-011,NoLiTa,rain,None,41,23,15
2023-01-31,LM-ATM-012,Canal Street,rain,None,61,29,17
2023-01-31,LM-ATM-013,World Trade Center,rain,None,89,29,18
2023-01-31,LM-ATM-014,Brookfield Place,rain,None,97,36,18
2023-01-31,LM-ATM-015,Bowling Green,rain,None,67,28,17
2023-01-31,LM-ATM-016,Staten Ferry Terminal,rain,None,58,39,25
2023-01-31,LM-ATM-017,Essex Market,rain,None,49,24,13
2023-01-31,LM-ATM-018,Houston Street,rain,None,48,27,16
2023-01-31,LM-ATM-019,Delancey Street,rain,None,59,31,19
2023-01-31,LM-ATM-020,Pier 17,rain,None,44,34,21
2023-02-01,LM-ATM-001,Battery Park,clear,None,69,38,25
2023-02-01,LM-ATM-002,Wall Street,clear,None,125,25,15
2023-02-01,LM-ATM-003,Broad Street,clear,None,117,31,16
2023-02-01,LM-ATM-004,Fulton Center,clear,None,116,40,24
2023-02-01,LM-ATM-005,South Street Seaport,clear,None,67,49,31
2023-02-01,LM-ATM-006,Tribeca,clear,None,78,31,13
2023-02-01,LM-ATM-007,City Hall,clear,None,100,41,20
2023-02-01,LM-ATM-008,Chinatown,clear,None,61,35,20
2023-02-01,LM-ATM-009,Little Italy,clear,None,85,41,30
2023-02-01,LM-ATM-010,SoHo Broadway,clear,None,69,43,30
2023-02-01,LM-ATM-011,NoLiTa,clear,None,55,36,21
2023-02-01,LM-ATM-012,Canal Street,clear,None,79,39,22
2023-02-01,LM-ATM-013,World Trade Center,clear,None,106,35,24
2023-02-01,LM-ATM-014,Brookfield Place,clear,None,110,36,21
2023-02-01,LM-ATM-015,Bowling Green,clear,None,76,37,19
2023-02-01,LM-ATM-016,Staten Ferry Terminal,clear,None,65,42,27
2023-02-01,LM-ATM-017,Essex Market,clear,None,73,34,21
2023-02-01,LM-ATM-018,Houston Street,clear,None,74,46,24
2023-02-01,LM-ATM-019,Delancey Street,clear,None,58,32,18
2023-02-01,LM-ATM-020,Pier 17,clear,None,62,44,28
2023-02-02,LM-ATM-001,Battery Park,cloudy,None,57,28,19
2023-02-02,LM-ATM-002,Wall Street,cloudy,None,85,24,8
2023-02-02,LM-ATM-003,Broad Street,cloudy,None,98,28,12
2023-02-02,LM-ATM-004,Fulton Center,cloudy,None,106,42,23
2023-02-02,LM-ATM-005,South Street Seaport,cloudy,None,52,35,25
2023-02-02,LM-ATM-006,Tribeca,cloudy,None,84,29,17
2023-02-02,LM-ATM-007,City Hall,cloudy,None,60,20,12
2023-02-02,LM-ATM-008,Chinatown,cloudy,None,65,30,19
2023-02-02,LM-ATM-009,Little Italy,cloudy,None,60,32,22
2023-02-02,LM-ATM-010,SoHo Broadway,cloudy,None,47,31,21
2023-02-02,LM-ATM-011,NoLiTa,cloudy,None,46,27,19
2023-02-02,LM-ATM-012,Canal Street,cloudy,None,69,31,22
2023-02-02,LM-ATM-013,World Trade Center,cloudy,None,101,34,18
2023-02-02,LM-ATM-014,Brookfield Place,cloudy,None,105,38,20
2023-02-02,LM-ATM-015,Bowling Green,cloudy,None,65,26,14
2023-02-02,LM-ATM-016,Staten Ferry Terminal,cloudy,None,61,42,26
2023-02-02,LM-ATM-017,Essex Market,cloudy,None,75,39,22
2023-02-02,LM-ATM-018,Houston Street,cloudy,None,56,31,15
2023-02-02,LM-ATM-019,Delancey Street,cloudy,None,65,33,19
2023-02-02,LM-ATM-020,Pier 17,cloudy,None,44,31,22
2023-02-03,LM-ATM-001,Battery Park,clear,None,58,34,22
2023-02-03,LM-ATM-002,Wall Street,clear,None,113,23,11
2023-02-03,LM-ATM-003,Broad Street,clear,None,94,25,10
2023-02-03,LM-ATM-004,Fulton Center,clear,None,121,44,29
2023-02-03,LM-ATM-005,South Street Seaport,clear,None,71,42,28
2023-02-03,LM-ATM-006,Tribeca,clear,None,69,25,12
2023-02-03,LM-ATM-007,City Hall,clear,None,91,35,19
2023-02-03,LM-ATM-008,Chinatown,clear,None,76,42,21
2023-02-03,LM-ATM-009,Little Italy,clear,None,64,39,24
2023-02-03,LM-ATM-010,SoHo Broadway,clear,None,87,57,38
2023-02-03,LM-ATM-011,NoLiTa,clear,None,55,34,20
2023-02-03,LM-ATM-012,Canal Street,clear,None,68,38,23
2023-02-03,LM-ATM-013,World Trade Center,clear,None,91,36,17
2023-02-03,LM-ATM-014,Brookfield Place,clear,None,93,32,16
2023-02-03,LM-ATM-015,Bowling Green,clear,None,69,29,17
2023-02-03,LM-ATM-016,Staten Ferry Terminal,clear,None,68,44,26
2023-02-03,LM-ATM-017,Essex Market,clear,None,61,30,18
2023-02-03,LM-ATM-018,Houston Street,clear,None,77,43,26
2023-02-03,LM-ATM-019,Delancey Street,clear,None,67,31,19
2023-02-03,LM-ATM-020,Pier 17,clear,None,70,53,34
2023-02-04,LM-ATM-001,Battery Park,clear,None,69,47,29
2023-02-04,LM-ATM-002,Wall Street,clear,None,93,26,14
2023-02-04,LM-ATM-003,Broad Street,clear,None,74,23,10
2023-02-04,LM-ATM-004,Fulton Center,clear,None,97,42,28
2023-02-04,LM-ATM-005,South Street Seaport,clear,None,66,56,33
2023-02-04,LM-ATM-006,Tribeca,clear,None,72,29,16
2023-02-04,LM-ATM-007,City Hall,clear,None,67,36,19
2023-02-04,LM-ATM-008,Chinatown,clear,None,62,41,22
2023-02-04,LM-ATM-009,Little Italy,clear,None,69,45,26
2023-02-04,LM-ATM-010,SoHo Broadway,clear,None,78,61,39
2023-02-04,LM-ATM-011,NoLiTa,clear,None,56,46,26
2023-02-04,LM-ATM-012,Canal Street,clear,None,66,38,24
2023-02-04,LM-ATM-013,World Trade Center,clear,None,89,44,22
2023-02-04,LM-ATM-014,Brookfield Place,clear,None,87,32,19
2023-02-04,LM-ATM-015,Bowling Green,clear,None,79,43,21
2023-02-04,LM-ATM-016,Staten Ferry Terminal,clear,None,64,47,29
2023-02-04,LM-ATM-017,Essex Market,clear,None,63,40,20
2023-02-04,LM-ATM-018,Houston Street,clear,None,77,44,27
2023-02-04,LM-ATM-019,Delancey Street,clear,None,47,29,16
2023-02-04,LM-ATM-020,Pier 17,clear,None,57,46,29
2023-02-05,LM-ATM-001,Battery Park,clear,None,56,35,23
2023-02-05,LM-ATM-002,Wall Street,clear,None,95,25,13
2023-02-05,LM-ATM-003,Broad Street,clear,None,85,32,12
2023-02-05,LM-ATM-004,Fulton Center,clear,None,81,37,22
2023-02-05,LM-ATM-005,South Street Seaport,clear,None,67,60,34
2023-02-05,LM-ATM-006,Tribeca,clear,None,66,29,16
2023-02-05,LM-ATM-007,City Hall,clear,None,64,27,14
2023-02-05,LM-ATM-008,Chinatown,clear,None,73,48,23
2023-02-05,LM-ATM-009,Little Italy,clear,None,58,47,26
2023-02-05,LM-ATM-010,SoHo Broadway,clear,None,82,63,35
2023-02-05,LM-ATM-011,NoLiTa,clear,None,63,46,26
2023-02-05,LM-ATM-012,Canal Street,clear,None,67,43,21
2023-02-05,LM-ATM-013,World Trade Center,clear,None,90,46,24
2023-02-05,LM-ATM-014,Brookfield Place,clear,None,77,36,21
2023-02-05,LM-ATM-015,Bowling Green,clear,None,62,30,15
2023-02-05,LM-ATM-016,Staten Ferry Terminal,clear,None,64,45,28
2023-02-05,LM-ATM-017,Essex Market,clear,None,64,40,19
2023-02-05,LM-ATM-018,Houston Street,clear,None,49,29,20
2023-02-05,LM-ATM-019,Delancey Street,clear,None,64,43,27
2023-02-05,LM-ATM-020,Pier 17,clear,None,51,45,30
2023-02-06,LM-ATM-001,Battery Park,rain,None,46,30,18
2023-02-06,LM-ATM-002,Wall Street,rain,None,107,21,12
2023-02-06,LM-ATM-003,Broad Street,rain,None,80,23,11
2023-02-06,LM-ATM-004,Fulton Center,rain,None,85,39,23
2023-02-06,LM-ATM-005,South Street Seaport,rain,None,54,34,22
2023-02-06,LM-ATM-006,Tribeca,rain,None,72,22,11
2023-02-06,LM-ATM-007,City Hall,rain,None,64,26,14
2023-02-06,LM-ATM-008,Chinatown,rain,None,70,33,20
2023-02-06,LM-ATM-009,Little Italy,rain,None,55,33,23
2023-02-06,LM-ATM-010,SoHo Broadway,rain,None,61,43,30
2023-02-06,LM-ATM-011,NoLiTa,rain,None,55,34,18
2023-02-06,LM-ATM-012,Canal Street,rain,None,67,31,20
2023-02-06,LM-ATM-013,World Trade Center,rain,None,86,27,21
2023-02-06,LM-ATM-014,Brookfield Place,rain,None,93,31,17
2023-02-06,LM-ATM-015,Bowling Green,rain,None,64,29,16
2023-02-06,LM-ATM-016,Staten Ferry Terminal,rain,None,63,32,25
2023-02-06,LM-ATM-017,Essex Market,rain,None,57,25,15
2023-02-06,LM-ATM-018,Houston Street,rain,None,45,26,16
2023-02-06,LM-ATM-019,Delancey Street,rain,None,43,21,13
2023-02-06,LM-ATM-020,Pier 17,rain,None,48,35,25
2023-02-07,LM-ATM-001,Battery Park,cloudy,None,57,32,20
2023-02-07,LM-ATM-002,Wall Street,cloudy,None,91,22,10
2023-02-07,LM-ATM-003,Broad Street,cloudy,None,99,24,13
2023-02-07,LM-ATM-004,Fulton Center,cloudy,None,94,43,23
2023-02-07,LM-ATM-005,South Street Seaport,cloudy,None,72,45,30
2023-02-07,LM-ATM-006,Tribeca,cloudy,None,60,26,12
2023-02-07,LM-ATM-007,City Hall,cloudy,None,73,30,16
2023-02-07,LM-ATM-008,Chinatown,cloudy,None,59,29,18
2023-02-07,LM-ATM-009,Little Italy,cloudy,None,45,27,17
2023-02-07,LM-ATM-010,SoHo Broadway,cloudy,None,77,52,34
2023-02-07,LM-ATM-011,NoLiTa,cloudy,None,67,38,24
2023-02-07,LM-ATM-012,Canal Street,cloudy,None,85,40,24
2023-02-07,LM-ATM-013,World Trade Center,cloudy,None,92,33,17
2023-02-07,LM-ATM-014,Brookfield Place,cloudy,None,105,31,19
2023-02-07,LM-ATM-015,Bowling Green,cloudy,None,75,28,15
2023-02-07,LM-ATM-016,Staten Ferry Terminal,cloudy,None,66,40,25
2023-02-07,LM-ATM-017,Essex Market,cloudy,None,64,33,17
2023-02-07,LM-ATM-018,Houston Street,cloudy,None,65,35,21
2023-02-07,LM-ATM-019,Delancey Street,cloudy,None,60,36,19
2023-02-07,LM-ATM-020,Pier 17,cloudy,None,37,29,18
2023-02-08,LM-ATM-001,Battery Park,clear,None,66,43,23
2023-02-08,LM-ATM-002,Wall Street,clear,None,99,28,9
2023-02-08,LM-ATM-003,Broad Street,clear,None,113,21,10
2023-02-08,LM-ATM-004,Fulton Center,clear,None,60,25,17
2023-02-08,LM-ATM-005,South Street Seaport,clear,None,62,41,28
2023-02-08,LM-ATM-006,Tribeca,clear,None,71,26,15
2023-02-08,LM-ATM-007,City Hall,clear,None,81,34,16
2023-02-08,LM-ATM-008,Chinatown,clear,None,90,42,25
2023-02-08,LM-ATM-009,Little Italy,clear,None,78,41,28
2023-02-08,LM-ATM-010,SoHo Broadway,clear,None,71,54,35
2023-02-08,LM-ATM-011,NoLiTa,clear,None,58,34,22
2023-02-08,LM-ATM-012,Canal Street,clear,None,78,41,23
2023-02-08,LM-ATM-013,World Trade Center,clear,None,99,37,22
2023-02-08,LM-ATM-014,Brookfield Place,clear,None,101,29,17
2023-02-08,LM-ATM-015,Bowling Green,clear,None,77,27,18
2023-02-08,LM-ATM-016,Staten Ferry Terminal,clear,None,66,44,26
2023-02-08,LM-ATM-017,Essex Market,clear,None,76,40,22
2023-02-08,LM-ATM-018,Houston Street,clear,None,77,38,24
2023-02-08,LM-ATM-019,Delancey Street,clear,None,58,34,16
2023-02-08,LM-ATM-020,Pier 17,clear,None,66,46,31
2023-02-09,LM-ATM-001,Battery Park,rain,None,53,33,19
2023-02-09,LM-ATM-002,Wall Street,rain,None,96,25,10
2023-02-09,LM-ATM-003,Broad Street,rain,None,90,24,12
2023-02-09,LM-ATM-004,Fulton Center,rain,None,98,35,23
2023-02-09,LM-ATM-005,South Street Seaport,rain,None,63,38,27
2023-02-09,LM-ATM-006,Tribeca,rain,None,56,22,13
2023-02-09,LM-ATM-007,City Hall,rain,None,76,30,14
2023-02-09,LM-ATM-008,Chinatown,rain,None,70,35,21
2023-02-09,LM-ATM-009,Little Italy,rain,None,51,28,19
2023-02-09,LM-ATM-010,SoHo Broadway,rain,None,67,44,32
